INDRA UUID	Belief	PMID	Evidence	API	Subject	Predicate	Object
3879b0ea-31d2-4c1a-9fff-acdbf98423a4	0.95	24341620	More recent research suggests that the Cortico Releasing Hormone (CRH) stimulates prostaglandin and oxytocin, the mediators of uterine contraction; therefore it can cause pre-term labour [XREF_BIBR, XREF_BIBR].	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:OXT))
2b6b964c-56cd-4988-869c-1b58c6e86033	0.92	24346134	15 Previously, we had shown that RAR-alpha upregulates CRH gene expression by its recruitment to the CRH promoter.	reach	p(HGNC:RARA)	directlyIncreases	p(HGNC:CRH)
2b6b964c-56cd-4988-869c-1b58c6e86033	0.92	24346134	Following our earlier demonstration that RAR-alpha upregulates CRH expression, 12 we now show that disturbed GR negative feedback is involved in RA induced HPA hyperactivity.	reach	p(HGNC:RARA)	directlyIncreases	p(HGNC:CRH)
57b97ca8-72a7-46a1-891c-855d92ab5b29	0.86	24348341	Concerning CA3 rapid stress effects, the administration of corticotropin releasing hormone (CRH), rapidly (within 0.5 h) induces loss of CA3 dendritic spines (different from thorns) in stratum radiatum, using Yellow Fluorescence Protein (YFP)-expressing hippocampal neurons.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:CA3))
e9ecbda4-51dc-407f-aea4-cb923d67bbf4	0.95	24350820	Elevated CRH expression stimulates the sympathoadrenal pathway, which promotes the release of epinephrine and norepinephrine, as well as glucagon.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:GCG))
0c2efa4d-5c3a-4373-956b-cddf91041456	0.86	24353650	Hypothalamic-Pituitary-Adrenal (HPA) Axis and Glucocorticoid Resistance : Cytokines have been shown to increase the levels of corticotropin releasing hormone (CRH), adrenocorticotropic hormone (ACTH), and cortisol.	reach	p(HGNC:HPSE)	directlyIncreases	p(HGNC:CRH)
61298ef6-8a33-44f3-a254-ddaa5dceb5e0	0.95	24355523	CRH is the most upstream hypothalamic factor regulating the HPA response to stress, and CRH also inhibits GnRH and gonadotropin secretion in model animal studies by disrupting the GnRH pulse generator.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:GNRH1))
ec346999-b3ec-4666-9d85-f91c6d1aed51	0.95	24355523	CRH is the most upstream hypothalamic factor regulating the HPA response to stress, and CRH also inhibits GnRH and gonadotropin secretion in model animal studies by disrupting the GnRH pulse generator.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:GNRH1))
151205e5-ccd9-47f2-9e2b-54a5062d7a50	0.94	24358352	Consistent with previous studies, our results show that developmental acceleration in response to pond drying is accompanied by increased levels of TH and CORT (XREF_FIG), presumably driven by increased CRH [XREF_BIBR, XREF_BIBR].	reach	p(HGNC:CRH)	directlyIncreases	p(HGNC:CORT)
f40c6bca-47de-40cb-a29f-f24d59040d9c	0.86	24358352	Consistent with previous studies, our results show that developmental acceleration in response to pond drying is accompanied by increased levels of TH and CORT (XREF_FIG), presumably driven by increased CRH [XREF_BIBR, XREF_BIBR].	reach	p(HGNC:CRH)	directlyIncreases	p(HGNC:TH)
a9742560-e0fb-41f0-91a8-9aca4c42c1bb	0.95	24361598	Adiponectin stimulated calcium influx and increased basal ACTH secretion without affecting corticotrophin releasing hormone (CRH)-stimulated ACTH secretion, which was most likely due to the expression of adiponectin repressing CRH receptor 1 (CRHR1).	reach	p(HGNC:CRHR1)	directlyDecreases	act(p(HGNC:CRH))
9132e3ab-0118-441d-9b69-f03b741ef25e	0.86	24362954	Our results are the first to demonstrate that intravenous injection of the 5-HT1A receptor agonist, 8-OH-DPAT, stimulates a significant increase in corticotropin releasing factor (CRF) precursor mRNA expression in the hypothalamic region and the release of adrenocorticotropic hormone (ACTH) from the pituitary of teleost fish compared to saline injected controls.	reach	p(HGNC:HTR1A)	directlyIncreases	act(p(HGNC:CRH))
a0571b39-c3d4-453e-b973-b016ce941a21	0.86	24381790	Neurons expressing ghrelin send efferents to ARC neurons producing NPY, AGRP, POMC, and CRH [XREF_BIBR].	reach	p(HGNC:NOL3)	directlyIncreases	act(p(HGNC:CRH))
a932a40a-bcaf-4fd7-8cc1-55c99a3fefd3	0.86	24383611	In a human study, Chen et al. [XREF_BIBR] showed that retinoic acid receptors (RAR) might contribute to regulate the activity of corticotropin releasing hormone (CRH) neurons in vivo, and the vulnerable characteristic of the critical proteins in the retinoic acid (RA) signaling pathways might provide novel targets for therapeutic strategies for depression [XREF_BIBR].	reach	p(FPLX:RAR)	directlyIncreases	act(p(HGNC:CRH))
a932a40a-bcaf-4fd7-8cc1-55c99a3fefd3	0.86	24383611	In a human study, Chen et al. [XREF_BIBR] showed that retinoic acid receptors (RAR) might contribute to regulate the activity of corticotropin releasing hormone (CRH) neurons in vivo, and the vulnerable characteristic of the critical proteins in the retinoic acid (RA) signaling pathways might provide novel targets for therapeutic strategies for depression [XREF_BIBR].	reach	p(FPLX:RAR)	directlyIncreases	act(p(HGNC:CRH))
34fc3f2b-71ec-4eb2-ace5-5e4c766d68e9	0.95	24387059	Abstract Adrenocorticotropic hormone (ACTH) and another pro-opiomelanocortin-derived neuropeptide, beta-endorphin (beta-End), are stimulated by corticotropin releasing hormone (CRH) at the anterior pituitary.	reach	p(HGNC:POMC)	directlyIncreases	act(p(HGNC:CRH))
36c5d1c0-b49e-4aff-a7c8-266bb8fd5d30	0.92	24387059	Abstract Adrenocorticotropic hormone (ACTH) and another pro-opiomelanocortin-derived neuropeptide, beta-endorphin (beta-End), are stimulated by corticotropin releasing hormone (CRH) at the anterior pituitary.	reach	p(UP:B7I895)	directlyIncreases	act(p(HGNC:CRH))
1a9a4cb7-1857-4149-87bd-ee9d2f1f0496	0.94	24396886	Moreover, E2 pretreatment attenuated corticotropin releasing factor (CRF) mRNA expression in the paraventricular nucleus (PVN) induced by ADX.	reach	p(UP:P27958)	directlyDecreases	act(p(HGNC:CRH))
61e0caf7-5eb4-4aec-8dc4-2262708bd486	0.92	24427122	For instance, in SI rats, other models have shown potentiated CORT levels in response to ACTH challenge, reduced basal ACTH, or significantly elevated CRH and ACTH in SI rats.	reach	p(HGNC:CRH)	directlyDecreases	p(HGNC:CORT)
3a419c25-2deb-43b8-9e62-3b2b2194f373	0.92	24462487	Reduced circulating ghrelin or central resistance in obesity may impair ghrelin 's regulation of the HPA axis, as ghrelin stimulates corticotropin releasing hormone (CRH) secretion in mice.	reach	p(HGNC:GHRL)	directlyDecreases	act(p(HGNC:CRH))
0369511e-91d9-400a-a785-c727beb6f447	0.94	24475032	A single injection of METH (2.5 mg/kg) caused significant increases (5.7-fold) in Crh mRNA levels (XREF_FIG) in saline pretreated rats (SMvSS).	reach	p(IP:IPR011822)	directlyIncreases	p(HGNC:CRH)
0369511e-91d9-400a-a785-c727beb6f447	0.94	24475032	For example, prior exposure to METH led to the potentiation of increased Crh mRNA expression induced by a second METH injection.	reach	p(IP:IPR011822)	directlyIncreases	p(HGNC:CRH)
414dda3f-2ace-4319-b808-451296da7d88	0.95	24475032	Our findings that METH can cause increased mRNA expression of Crh and of its receptors (Crfr1 and Crhr1 and Crfr2 and Crhr2) are consistent with reports that both Crh and Crhr1 mRNA levels are increased by stress XREF_BIBR - XREF_BIBR and by intracerebral administration of CRH itself XREF_BIBR, XREF_BIBR.	reach	p(HGNC:CRH)	directlyIncreases	p(HGNC:CRHR1)
0369511e-91d9-400a-a785-c727beb6f447	0.94	24475032	Our findings that METH can cause increased mRNA expression of Crh and of its receptors (Crfr1 and Crhr1 and Crfr2 and Crhr2) are consistent with reports that both Crh and Crhr1 mRNA levels are increased by stress XREF_BIBR - XREF_BIBR and by intracerebral administration of CRH itself XREF_BIBR, XREF_BIBR.	reach	p(IP:IPR011822)	directlyIncreases	p(HGNC:CRH)
0369511e-91d9-400a-a785-c727beb6f447	0.94	24475032	Together, these reports are consistent with our finding that the prior injection of a moderate dose of METH (10 mg/kg) caused enhancement of the increased Crh mRNA expression induced by the administration of a lower METH dose (2.5 mg/kg).	reach	p(IP:IPR011822)	directlyIncreases	p(HGNC:CRH)
32455b0c-6408-4b4f-9ba7-577fdf79fc9b	0.86	24484650	In addition, ICV injection of CRH but not UCN-3 increased plasma corticosterone concentration (P < 0.05) and decreased the diencephalic mRNA expression of CRH-R1 (P < 0.05).	reach	p(HGNC:CRH)	directlyDecreases	p(HGNC:CRHR1)
8544917e-d031-43f7-aa08-14965f2fb3b0	0.92	24484650	Intracerebroventricular injection of UCN-3 but not CRH increased plasma ghrelin concentration (P < 0.05), diencephalic mRNA expression of ghrelin, and GHS-R1a (P < 0.05) and tended to decrease ghrelin (P = 0.08) and GHS-R1a (P = 0.10) mRNA expression in the proventriculus.	reach	p(HGNC:CRH)	directlyDecreases	p(HGNC:GHRL)
f874b9c7-b6eb-4feb-b2d6-666a37ffde38	0.95	2448701	Furthermore, the calcium channel blockers verapamil (10 microM) and nidefipine (1 microM) significantly decreased not only basal levels of POMC mRNA but also the increase of mRNA levels induced by corticotropin releasing factor (CRF; 0.1 microM), 8-bromo-cAMP (1 mM) or cholera toxin (100 ng/ml).	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:C1QL1))
ed78fc53-d02d-4d2c-acac-599ae209eb7e	0.86	24490994	Previous studies of Lucki et al. suggested that changes FST induces CRH release on 5-HT neurons of dorsal raphe; this peptide acting through CRF2 receptors reduces discharge rate of dorsal raphe neurons, which send projections to lateral septum; specifically, the dorsal dorsal raphe has a functional relationship with lateral septum, and modulates 5-HT levels in lateral septum.	reach	p(HGNC:FST)	directlyIncreases	act(p(HGNC:CRH))
1a9a4cb7-1857-4149-87bd-ee9d2f1f0496	0.94	24512982	Moreover, E2 pretreatment attenuated corticotropin releasing factor (CRF) mRNA expression in the paraventricular nucleus (PVN) induced by ADX.	reach	p(UP:P27958)	directlyDecreases	act(p(HGNC:CRH))
fe633686-9a18-46fd-b0c0-5bfd55174d3a	0.95	24526122	The biological consequences of E2 driven neutralization of CRH signaling through aberrant splicing in breast cancer cells are intriguing and might be of relevance for a wider group of GPCRs and their cognate agonists in cancer or other pathophysiological settings such as pregnancy and labor.	reach	p(UP:P27958)	directlyIncreases	act(p(HGNC:CRH))
c568b510-e322-41e0-8e30-90abf5898940	0.95	24530653	The authors also report decreased stress induced CRH in the PVN in animals treated with CORT 108297.	reach	p(HGNC:CORT)	directlyIncreases	act(p(HGNC:CRH))
1ac0c1a3-5a48-42b2-bbcc-92249b9888a0	0.86	24550985	In addition, loss of CB 1 induces aberrant CRH driven endocrine activities leading to preterm labor in mice, Antalarmin hydrochloride, a selective CRH antagonist, is able to restore the normal parturition timing in CB 1 deficient mice, and enhanced corticosterone activity on days 14-18 induces preterm birth with impaired fetal growth in wild-type mice.	reach	p(HGNC:CNR1)	directlyDecreases	act(p(HGNC:CRH))
3ee25ee5-5c3e-4d78-8d5e-41757dd472b1	0.88	24606125	In addition, cAMP and PKA signaling in AtT-20 corticotroph cells is mediated through GSK3-beta; CRH dependent inhibition of GSK3-beta was effectively blocked upon activation of SSTR signaling.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:GSK3B))
3ee25ee5-5c3e-4d78-8d5e-41757dd472b1	0.88	24606125	In addition, cAMP/PKA signaling in AtT-20 corticotroph cells is mediated through GSK3-β; CRH-dependent inhibition of GSK3-β was effectively blocked upon activation of SSTR signaling ( xref ).	sparser	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:GSK3B))
0063c54b-b401-44f2-b591-6384147fef26	0.95	24630812	Consistent with its anorectic effects, intracerebroventricular (icv) administration of GLP-1 activates CRH expressing neurons in the PVN.	reach	p(HGNC:GCG)	directlyIncreases	act(p(HGNC:CRH))
0243bd12-8d00-48f0-b90e-6c987c57e89e	0.92	24630812	Specifically, exogenous ghrelin administration increases activation of CRH producing neurons in the PVN and enhances both CRH gene expression and circulating corticosterone.	reach	p(HGNC:GHRL)	directlyIncreases	p(HGNC:CRH)
a54fb2f9-f655-4278-b1b8-3c4a12b27704	0.92	24630813	Central administration of corticotropin releasing hormone (CRF) activates BAT, potentially through CRF receptors in the MPA or in the DMH/DA, but not those in PVH.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:BAAT))
34fc3f2b-71ec-4eb2-ace5-5e4c766d68e9	0.95	24633808	Alpha-MSH mainly acts on cells with MC4 receptors in the PVN and induces marked appetite reduction by promoting the production of several peptides that suppress appetite : corticotropin releasing hormone (CRH), thyrotropin releasing hormone (TRH), and oxytocin.	reach	p(HGNC:POMC)	directlyIncreases	act(p(HGNC:CRH))
c568b510-e322-41e0-8e30-90abf5898940	0.95	24633808	These findings indicate that the downstream CRH pathway (ACTH secretion by the pituitary gland and consequent CORT production by the adrenals) is over-activated in Ankrd26-/- mice and suggest an impaired negative feedback by CORT inducing CRH and VP overproduction.	reach	p(HGNC:CORT)	directlyIncreases	act(p(HGNC:CRH))
c65b1c6e-fcca-41c7-a11f-a921d780891c	0.95	2464751	Arginine vasopressin (AVP) potentiates corticotrope responses to CRH by increasing the percentage of target cells that secrete in a reverse hemolytic plaque assay for ACTH.	reach	p(HGNC:AVP)	directlyIncreases	act(p(HGNC:CRH))
4f6c1b15-443d-4f2c-b8a6-64b8737ef0d1	0.95	24661986	Considering the role of the BnST in anxiety and its connections with the DRD (see section 4.2), the increase in anxiety like behavior observed in panic-prone rats may involve activation of a conflict anxiety facilitation system involving hcrt and orx activation of BnST CRH neurons that project to DRD serotonergic neurons.	reach	p(HGNC:HCRT)	directlyIncreases	act(p(HGNC:CRH))
02d1c7cf-54c1-4d90-bf1a-987a3e20f4b5	0.95	24661986	Evidence also suggests that the CRH system modulates the activity of hcrt and orx neurons.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:HCRT))
fab8b1cc-f85d-4363-984d-9f00bba2d4bd	0.95	24684874	96 TNF-alpha, IL-1 and IL-6 stimulate HPA axis to produce CRH which drives a pro- inflammatory, Th1 biased response.	reach	p(HGNC:TNF)	directlyIncreases	act(p(HGNC:CRH))
1bde472f-5627-4c78-ad0f-b64f47defd72	0.95	24704193	Taken together, these results further implicate an oxytocin dependent inhibition of CRH neurons in the PVN and demonstrate the impact that slight elevations in plasma sodium have on hypothalamic-pituitary-adrenocortical axis output and anxiety like behavior.	reach	p(HGNC:OXT)	directlyDecreases	act(p(HGNC:CRH))
a9742560-e0fb-41f0-91a8-9aca4c42c1bb	0.95	24705860	CRH-R1 is most likely responsible for mediating the convulsant effects of CRH in the developing brain, as selective CRH-R1 antagonists increase the latency and decrease the duration of CRH induced seizures [XREF_BIBR].	reach	p(HGNC:CRHR1)	directlyDecreases	act(p(HGNC:CRH))
26d88bd0-ca4c-4cf5-abdb-cbfe14048466	0.86	24723910	In addition, GnRH2 mediates anorexigenic effect of alpha-MSH and CRH.	reach	p(HGNC:GNRH2)	directlyIncreases	act(p(HGNC:CRH))
0f3d64a9-c165-4b26-97de-ae8aec52aa60	0.94	24723910	In the rainbow trout, CRH mediates the anorexigenic action of ghrelin.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:GHRL))
a3b359d3-fb39-4235-b29d-7f42510b910c	0.92	24753916	Furthermore, CRH increases MMP-9 protein secretion by cultured cells from placenta and foetal membranes (Li and Challis, 2005).	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:MMP9))
df993724-3ebe-4193-bd42-695ec49988b2	0.95	24753916	In vitro CRH stimulates IL-8 production in the cultures of preterm and term cervical fibroblasts, but does n't seem to have effect on the secretion of MMP-1 and MMP-3 (Dubicke et al., 2008) (XREF_FIG).	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:CXCL8))
74cfca92-f9b2-4250-96ab-0286baa36425	0.95	24795698	Leptin infusion stimulates CRH expression, while pretreatment with a CRH antagonist attenuates the leptin induced reduction of food intake and body weight.	reach	p(HGNC:LEP)	directlyIncreases	p(HGNC:CRH)
0f3d64a9-c165-4b26-97de-ae8aec52aa60	0.94	24795698	supposed that obestatin may act on the obestatin receptor on vagal afferent nerve terminals, and corticotropin releasing factor (CRF) and urocortin-2 neurons in the hypothalamus may mediate the action of obestatin to inhibit the gastroduodenal motility via CRF1-R and CRF2-R in the brain.	reach	p(HGNC:CRH)	directlyIncreases	act(p(HGNC:GHRL))
ec346999-b3ec-4666-9d85-f91c6d1aed51	0.95	24809037	CRH is released under stress conditions and decreases GnRH secretion.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:GNRH1))
d5605b9f-70d8-407d-b78b-01f7a3694aa2	0.95	24845172	Hence, PACAP may activate BNST CRH neurons that project to anxiety related structures such as the dorsal raphe nucleus to promote anxiety like behavior, while at the same time regulating activity in non CRH neurons that promote glucocorticoid release.	reach	p(HGNC:ADCYAP1)	directlyIncreases	act(p(HGNC:CRH))
e1982911-9602-4c05-a9b2-534ed820a6d2	0.94	24845172	In this scenario, BNST CRH antagonism may attenuate the anxioenic effects of PACAP without reducing the glucocorticoid response.	reach	p(HGNC:CRH)	directlyDecreases	act(p(HGNC:ADCYAP1))
